ARMA MEDIO,DEPARTAMENTO,MUNICIPIO,FECHA HECHO,GENERO,AGRUPA EDAD,CODIGO DANE,CANTIDAD
ARMA DE FUEGO,VALLE,Jamundí,8/31/2024,MASCULINO,ADULTOS,76364000,1
ARMA DE FUEGO,VALLE,La Cumbre,6/23/2024,MASCULINO,ADULTOS,76377000,1
ARMA DE FUEGO,VALLE,La Unión,1/3/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,1/5/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,1/12/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,1/19/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,1/23/2024,FEMENINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,1/29/2024,MASCULINO,ADULTOS,76400000,2
ARMA DE FUEGO,VALLE,La Unión,2/3/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,2/6/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,2/8/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,3/1/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,3/16/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,3/17/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,4/14/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,4/23/2024,MASCULINO,ADOLESCENTES,76400000,1
ARMA DE FUEGO,VALLE,La Unión,5/5/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,5/19/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,5/23/2024,FEMENINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,6/8/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,6/14/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,6/28/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,7/20/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,7/31/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,8/1/2024,MASCULINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Unión,8/15/2024,FEMENINO,ADULTOS,76400000,1
ARMA DE FUEGO,VALLE,La Victoria,3/12/2024,MASCULINO,ADULTOS,76403000,1
ARMA DE FUEGO,VALLE,La Victoria,3/28/2024,MASCULINO,ADULTOS,76403000,2
ARMA DE FUEGO,VALLE,La Victoria,6/10/2024,MASCULINO,ADULTOS,76403000,1
ARMA DE FUEGO,VALLE,La Victoria,8/21/2024,MASCULINO,ADULTOS,76403000,1
ARMA DE FUEGO,VALLE,Obando,4/27/2024,MASCULINO,ADOLESCENTES,76497000,1
ARMA DE FUEGO,VALLE,Obando,4/27/2024,MASCULINO,ADULTOS,76497000,1
ARMA DE FUEGO,VALLE,Obando,5/4/2024,MASCULINO,ADULTOS,76497000,1
ARMA DE FUEGO,VALLE,Obando,6/8/2024,MASCULINO,ADULTOS,76497000,1
ARMA DE FUEGO,VALLE,Obando,8/7/2024,FEMENINO,ADULTOS,76497000,1
ARMA DE FUEGO,VALLE,Obando,8/29/2024,MASCULINO,ADULTOS,76497000,1
ARMA DE FUEGO,VALLE,Palmira,1/1/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,1/5/2024,MASCULINO,ADOLESCENTES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,1/5/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,1/12/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,1/18/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,1/21/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,1/21/2024,MASCULINO,MENORES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,2/11/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,2/22/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/1/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/2/2024,MASCULINO,ADOLESCENTES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/7/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/9/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/11/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/17/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/19/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,3/31/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,4/6/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/8/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/10/2024,MASCULINO,ADOLESCENTES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/16/2024,MASCULINO,ADOLESCENTES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/21/2024,FEMENINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/21/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/24/2024,FEMENINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/24/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,4/27/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,5/3/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/4/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/7/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/9/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/12/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/16/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/17/2024,FEMENINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/22/2024,MASCULINO,ADOLESCENTES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,5/22/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,5/23/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/3/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/6/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,6/7/2024,FEMENINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/12/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/21/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/22/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,6/24/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,6/30/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,7/7/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,7/14/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,7/23/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,7/27/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,7/28/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/8/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/10/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/11/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/18/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/20/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,8/23/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Palmira,8/26/2024,MASCULINO,ADULTOS,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/27/2024,FEMENINO,MENORES,76520000,1
ARMA DE FUEGO,VALLE,Palmira,8/30/2024,MASCULINO,ADULTOS,76520000,2
ARMA DE FUEGO,VALLE,Pradera,1/1/2024,MASCULINO,ADULTOS,76563000,2
ARMA DE FUEGO,VALLE,Pradera,1/27/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,2/7/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,2/9/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,2/15/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,2/16/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,2/21/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,3/3/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,4/1/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,4/15/2024,MASCULINO,ADOLESCENTES,76563000,1
ARMA DE FUEGO,VALLE,Pradera,4/30/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,5/13/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,6/10/2024,FEMENINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,6/10/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,6/29/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,7/19/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,7/21/2024,MASCULINO,ADULTOS,76563000,2
ARMA DE FUEGO,VALLE,Pradera,7/26/2024,MASCULINO,ADOLESCENTES,76563000,1
ARMA DE FUEGO,VALLE,Pradera,7/28/2024,MASCULINO,ADOLESCENTES,76563000,1
ARMA DE FUEGO,VALLE,Pradera,8/1/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,8/3/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Pradera,8/12/2024,MASCULINO,ADULTOS,76563000,2
ARMA DE FUEGO,VALLE,Pradera,8/16/2024,MASCULINO,ADULTOS,76563000,1
ARMA DE FUEGO,VALLE,Restrepo,1/7/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,1/19/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,2/16/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,2/25/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,6/15/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,7/7/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Restrepo,8/24/2024,MASCULINO,ADULTOS,76606000,1
ARMA DE FUEGO,VALLE,Riofrío,1/25/2024,MASCULINO,ADULTOS,76616000,1
ARMA DE FUEGO,VALLE,Riofrío,4/27/2024,MASCULINO,ADULTOS,76616000,1
ARMA DE FUEGO,VALLE,Riofrío,5/7/2024,MASCULINO,ADULTOS,76616000,1
ARMA DE FUEGO,VALLE,Riofrío,5/9/2024,MASCULINO,ADULTOS,76616000,1
ARMA DE FUEGO,VALLE,Riofrío,6/2/2024,MASCULINO,ADULTOS,76616000,1
ARMA DE FUEGO,VALLE,Roldanillo,1/3/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,1/8/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,1/27/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,3/12/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,3/20/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,4/11/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,4/24/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,4/27/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,5/22/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,6/2/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,6/7/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,6/30/2024,MASCULINO,ADULTOS,76622000,2
ARMA DE FUEGO,VALLE,Roldanillo,7/8/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,7/13/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,Roldanillo,8/29/2024,MASCULINO,ADULTOS,76622000,1
ARMA DE FUEGO,VALLE,San Pedro,1/7/2024,MASCULINO,ADULTOS,76670000,1
ARMA DE FUEGO,VALLE,San Pedro,2/3/2024,MASCULINO,ADULTOS,76670000,1
ARMA DE FUEGO,VALLE,San Pedro,5/4/2024,MASCULINO,ADULTOS,76670000,1
ARMA DE FUEGO,VALLE,San Pedro,6/9/2024,MASCULINO,ADULTOS,76670000,1
ARMA DE FUEGO,VALLE,San Pedro,7/31/2024,MASCULINO,ADULTOS,76670000,1
ARMA DE FUEGO,VALLE,Sevilla,1/1/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,1/7/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,1/10/2024,MASCULINO,ADOLESCENTES,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,1/13/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,2/7/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,3/13/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,3/24/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,4/2/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,4/24/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,5/11/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,5/12/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,5/19/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,6/25/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,7/5/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Sevilla,7/14/2024,MASCULINO,ADULTOS,76736000,2
ARMA DE FUEGO,VALLE,Sevilla,7/29/2024,MASCULINO,ADULTOS,76736000,1
ARMA DE FUEGO,VALLE,Toro,1/4/2024,MASCULINO,ADULTOS,76823000,2
ARMA DE FUEGO,VALLE,Toro,1/12/2024,MASCULINO,ADULTOS,76823000,3
ARMA DE FUEGO,VALLE,Toro,2/5/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,3/3/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,3/7/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,3/23/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,4/7/2024,MASCULINO,ADULTOS,76823000,5
ARMA DE FUEGO,VALLE,Toro,5/3/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,6/6/2024,FEMENINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,6/8/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,6/24/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,7/14/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,7/17/2024,MASCULINO,ADOLESCENTES,76823000,1
ARMA DE FUEGO,VALLE,Toro,8/14/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Toro,8/20/2024,MASCULINO,ADULTOS,76823000,1
ARMA DE FUEGO,VALLE,Trujillo,2/17/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,3/14/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,3/15/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,4/4/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,4/9/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,4/18/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,4/25/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,4/26/2024,MASCULINO,ADULTOS,76828000,2
ARMA DE FUEGO,VALLE,Trujillo,4/28/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,5/3/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,5/6/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,5/24/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Trujillo,7/22/2024,MASCULINO,ADULTOS,76828000,1
ARMA DE FUEGO,VALLE,Tuluá,1/1/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,1/8/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,1/18/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,1/22/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,1/25/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,1/30/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,2/10/2024,MASCULINO,ADULTOS,76834000,2
ARMA DE FUEGO,VALLE,Tuluá,3/25/2024,MASCULINO,ADULTOS,76834000,2
ARMA DE FUEGO,VALLE,Tuluá,4/6/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/10/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/12/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/13/2024,MASCULINO,ADOLESCENTES,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/19/2024,FEMENINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/19/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,4/24/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/4/2024,MASCULINO,ADULTOS,76834000,3
ARMA DE FUEGO,VALLE,Tuluá,5/8/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/13/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/16/2024,MASCULINO,ADOLESCENTES,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/21/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/23/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,5/27/2024,MASCULINO,ADULTOS,76834000,2
ARMA DE FUEGO,VALLE,Tuluá,6/8/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,6/9/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,6/15/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/3/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/13/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/18/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/21/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/23/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,7/25/2024,MASCULINO,ADULTOS,76834000,3
ARMA DE FUEGO,VALLE,Tuluá,8/3/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/10/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/13/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/18/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/19/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/20/2024,MASCULINO,ADOLESCENTES,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/22/2024,MASCULINO,ADULTOS,76834000,1
ARMA DE FUEGO,VALLE,Tuluá,8/23/2024,MASCULINO,ADULTOS,76834000,2
ARMA DE FUEGO,VALLE,Ulloa,2/17/2024,MASCULINO,ADULTOS,76845000,2
ARMA DE FUEGO,VALLE,Ulloa,6/18/2024,MASCULINO,ADULTOS,76845000,1
ARMA DE FUEGO,VALLE,Ulloa,6/22/2024,MASCULINO,ADULTOS,76845000,1
ARMA DE FUEGO,VALLE,Ulloa,6/26/2024,MASCULINO,ADULTOS,76845000,1
ARMA DE FUEGO,VALLE,Versalles,6/9/2024,MASCULINO,ADULTOS,76863000,1
ARMA DE FUEGO,VALLE,Vijes,1/29/2024,MASCULINO,ADULTOS,76869000,2
ARMA DE FUEGO,VALLE,Vijes,7/8/2024,MASCULINO,ADULTOS,76869000,1
ARMA DE FUEGO,VALLE,Yotoco,2/11/2024,FEMENINO,ADULTOS,76890000,1
ARMA DE FUEGO,VALLE,Yotoco,4/7/2024,FEMENINO,ADULTOS,76890000,1
ARMA DE FUEGO,VALLE,Yotoco,4/7/2024,MASCULINO,ADULTOS,76890000,1
ARMA DE FUEGO,VALLE,Yotoco,4/9/2024,MASCULINO,ADULTOS,76890000,1
ARMA DE FUEGO,VALLE,Yotoco,5/25/2024,MASCULINO,ADULTOS,76890000,1
ARMA DE FUEGO,VALLE,Yumbo,1/2/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,1/4/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,1/18/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,3/13/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,3/18/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,3/29/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,4/8/2024,MASCULINO,ADOLESCENTES,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,4/18/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,4/20/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,5/20/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,5/24/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,6/3/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,6/18/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,6/25/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,7/9/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,7/10/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,7/31/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,8/3/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,8/11/2024,FEMENINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,8/13/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,8/25/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Yumbo,8/31/2024,MASCULINO,ADULTOS,76892000,1
ARMA DE FUEGO,VALLE,Zarzal,1/18/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,1/19/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,2/5/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,2/10/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,2/12/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,2/18/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,2/23/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,3/7/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,3/8/2024,MASCULINO,ADOLESCENTES,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,3/20/2024,MASCULINO,ADOLESCENTES,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,3/23/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,4/5/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,4/12/2024,MASCULINO,ADULTOS,76895000,1
ARMA DE FUEGO,VALLE,Zarzal,4/21/2024,MASCULINO,ADULTOS,76895000,1
