DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMA MEDIO,FECHA HECHO,GENERO,AGRUPA EDAD,CANTIDAD
CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,1/6/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,1/6/2019,MASCULINO,ADULTOS,1
HUILA,ACEVEDO,41006000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,MASCULINO,ADULTOS,1
CAUCA,LA SIERRA,19392000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,FEMENINO,ADULTOS,1
HUILA,AGRADO,41013000,ARMA BLANCA / CORTOPUNZANTE,1/7/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CAQUETÁ,CARTAGENA DEL CHAIRÁ,18150000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CAQUETÁ,SOLITA,18785000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
GUAJIRA,URIBIA,44847000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADOLESCENTES,1
CHOCÓ,JURADÓ,27372000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,05209000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CONCORDIA,05209000,ARMA DE FUEGO,1/7/2019,FEMENINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
TOLIMA,HONDA,73349000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
VALLE,CARTAGO,76147000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,YOLOMBÓ,05890000,ARMA DE FUEGO,1/7/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA BLANCA / CORTOPUNZANTE,1/8/2019,FEMENINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,1/8/2019,MASCULINO,ADOLESCENTES,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CHOCÓ,MEDIO SAN JUAN,27450000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
META,PUERTO LÓPEZ,50573000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,YOLOMBÓ,05890000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANGOSTURA,05038000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,DON MATÍAS,05237000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
TOLIMA,PLANADAS,73555000,ARMA DE FUEGO,1/8/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
CASANARE,PAZ DE ARIPORO,85250000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,MASCULINO,ADULTOS,1
CALDAS,PÁCORA,17513000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,FEMENINO,ADULTOS,1
CUNDINAMARCA,SILVANIA,25743000,ARMA BLANCA / CORTOPUNZANTE,1/9/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANORÍ,05040000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
META,PUERTO LÓPEZ,50573000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,1/9/2019,FEMENINO,ADULTOS,1
SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,URRAO,05847000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/9/2019,FEMENINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
CAUCA,GUAPI,19318000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
CALDAS,PENSILVANIA,17541000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,05212000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
GUAVIARE,EL RETORNO,95025000,ARMA DE FUEGO,1/9/2019,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,1/10/2019,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/10/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,1/10/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,05679000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,EL SANTUARIO,05697000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADOLESCENTES,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,1/10/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,70713000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
CÓRDOBA,SAHAGÚN,23660000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
BOYACÁ,PAYA,15533000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,2
NARIÑO,RICAURTE,52612000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
SUCRE,TOLÚ VIEJO,70823000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,SAN CALIXTO,54670000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/10/2019,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,1/11/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/11/2019,MASCULINO,ADULTOS,1
SUCRE,OVEJAS,70508000,ARMA BLANCA / CORTOPUNZANTE,1/11/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CAQUETÁ,SAN JOSÉ DEL FRAGUA,18610000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CÁCERES,05120000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,EL CARMEN DE VIBORAL,05148000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,JARDÍN,05364000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
BOLÍVAR,CALAMAR,13140000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CAQUETÁ,ALBANIA,18029000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
CAQUETÁ,ALBANIA,18029000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
HUILA,PALESTINA,41530000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PUERTO SANTANDER,54553000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL TARRA,54250000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL TARRA,54250000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,1/11/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,1/11/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CUERDA/SOGA/CADENA,1/11/2019,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
TOLIMA,CAJAMARCA,73124000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,05212000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,05212000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
TOLIMA,RIOBLANCO,73616000,ARMA BLANCA / CORTOPUNZANTE,1/12/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,1/12/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,05837000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,OLAYA,05501000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,OLAYA,05501000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CÓRDOBA,TIERRALTA,23807000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,70713000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADOLESCENTES,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
VALLE,GUACARÍ,76318000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CAUCA,JAMBALÓ,19364000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MUTATÁ,05480000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,08433000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,1/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,GALAPA,08296000,CONTUNDENTES,1/12/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
HUILA,SUAZA,41770000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
TOLIMA,SAN ANTONIO,73675000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
BOYACÁ,SOGAMOSO,15759000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,MOSQUERA,25473000,ARMA BLANCA / CORTOPUNZANTE,1/13/2019,MASCULINO,ADULTOS,1
CHOCÓ,RIOSUCIO,27615000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CAUCA,LÓPEZ,19418000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CHOCÓ,RIOSUCIO,27615000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,EL COLEGIO,25245000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
BOLÍVAR,ARJONA,13052000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARSO,05792000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,05361000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,CAUCASIA,05154000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,05361000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CAUCA,CALOTO,19142000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CESAR,TAMALAMEQUE,20787000,ARMA DE FUEGO,1/13/2019,FEMENINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,1/13/2019,MASCULINO,ADULTOS,1
SANTANDER,SABANA DE TORRES,68655000,CONTUNDENTES,1/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,1/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,GUASCA,25322000,ARMA BLANCA / CORTOPUNZANTE,1/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,1/14/2019,MASCULINO,ADULTOS,1
