ARMA MEDIO,DEPARTAMENTO,MUNICIPIO,FECHA HECHO,GENERO,AGRUPA EDAD,CODIGO DANE,CANTIDAD
ARMA DE FUEGO,MAGDALENA,Guamal,10/01/2023,MASCULINO,ADULTOS,47318000,1
ARMA DE FUEGO,MAGDALENA,Guamal,03/12/2023,MASCULINO,ADULTOS,47318000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,02/02/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,19/03/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,21/03/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,15/04/2023,MASCULINO,ADULTOS,47460000,3
ARMA DE FUEGO,MAGDALENA,Nueva Granada,20/06/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,10/08/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,17/08/2023,FEMENINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,10/09/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,02/11/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Nueva Granada,26/11/2023,MASCULINO,ADULTOS,47460000,1
ARMA DE FUEGO,MAGDALENA,Pijiño del Carmen,27/04/2023,MASCULINO,ADULTOS,47545000,1
ARMA DE FUEGO,MAGDALENA,Pijiño del Carmen,25/07/2023,MASCULINO,ADULTOS,47545000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,03/02/2023,FEMENINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,08/02/2023,FEMENINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,10/03/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,15/04/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,30/04/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,01/06/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,15/06/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,08/08/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,14/08/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,27/08/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,30/08/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,13/09/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Pivijay,09/12/2023,MASCULINO,ADULTOS,47551000,1
ARMA DE FUEGO,MAGDALENA,Plato,15/04/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,07/05/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,06/06/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,09/07/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,14/09/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,16/09/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,26/09/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,09/11/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Plato,31/12/2023,MASCULINO,ADULTOS,47555000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,01/01/2023,MASCULINO,ADOLESCENTES,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,22/04/2023,MASCULINO,ADULTOS,47570004,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,28/04/2023,MASCULINO,ADULTOS,47570004,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,08/05/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,23/07/2023,FEMENINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,30/07/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,06/09/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,18/09/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,21/09/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,10/11/2023,MASCULINO,ADULTOS,47570004,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,23/11/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Puebloviejo,14/12/2023,MASCULINO,ADULTOS,47570000,1
ARMA DE FUEGO,MAGDALENA,Remolino,06/08/2023,MASCULINO,ADULTOS,47605000,1
ARMA DE FUEGO,MAGDALENA,Salamina,12/03/2023,MASCULINO,ADULTOS,47675000,1
ARMA DE FUEGO,MAGDALENA,Salamina,06/04/2023,MASCULINO,ADULTOS,47675000,1
ARMA DE FUEGO,MAGDALENA,Salamina,21/07/2023,MASCULINO,ADULTOS,47675000,1
ARMA DE FUEGO,MAGDALENA,San Sebastián de Buenavista,18/02/2023,MASCULINO,ADULTOS,47692000,1
ARMA DE FUEGO,MAGDALENA,San Sebastián de Buenavista,21/05/2023,MASCULINO,ADULTOS,47692000,1
ARMA DE FUEGO,MAGDALENA,San Sebastián de Buenavista,26/09/2023,MASCULINO,ADULTOS,47692000,1
ARMA DE FUEGO,MAGDALENA,San Zenón,30/04/2023,MASCULINO,ADULTOS,47703000,1
ARMA DE FUEGO,MAGDALENA,San Zenón,10/06/2023,MASCULINO,ADULTOS,47703001,1
ARMA DE FUEGO,MAGDALENA,San Zenón,27/06/2023,MASCULINO,ADULTOS,47703000,1
ARMA DE FUEGO,MAGDALENA,San Zenón,30/07/2023,FEMENINO,ADULTOS,47703000,1
ARMA DE FUEGO,MAGDALENA,San Zenón,15/08/2023,MASCULINO,ADULTOS,47703000,1
ARMA DE FUEGO,MAGDALENA,Santa Ana,25/01/2023,MASCULINO,ADULTOS,47707000,1
ARMA DE FUEGO,MAGDALENA,Santa Ana,14/09/2023,MASCULINO,ADULTOS,47707000,1
ARMA DE FUEGO,MAGDALENA,Santa Ana,08/11/2023,MASCULINO,ADULTOS,47707000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),19/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),25/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),26/01/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/01/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),06/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),08/02/2023,MASCULINO,ADULTOS,47001000,3
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),12/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),13/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),19/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),24/02/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),25/02/2023,MASCULINO,ADOLESCENTES,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),27/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),28/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),01/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),07/03/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),08/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),15/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),16/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),18/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),19/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),20/03/2023,MASCULINO,ADULTOS,47001000,3
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),25/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),30/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/04/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),12/04/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/04/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),26/04/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/04/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),02/05/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),05/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),07/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),10/05/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),12/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),13/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/05/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),27/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),30/05/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),09/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),16/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),23/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),25/06/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),27/06/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),28/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/06/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),05/07/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),06/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),12/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),13/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),15/07/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),15/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),16/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),17/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),18/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/07/2023,MASCULINO,ADULTOS,47001000,3
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),23/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),26/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),30/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),02/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/08/2023,MASCULINO,ADULTOS,47001009,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),05/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/08/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/08/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),16/08/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),19/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),21/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/08/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),24/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),27/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),28/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/08/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),08/09/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),09/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),10/09/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),21/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),30/09/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),01/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),02/10/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),02/10/2023,MASCULINO,ADULTOS,47001000,3
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),07/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),10/10/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),10/10/2023,FEMENINO,MENORES,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),10/10/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/10/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),12/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),20/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),21/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/10/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),01/11/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/11/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),03/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),04/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),08/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),09/11/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),13/11/2023,MASCULINO,ADULTOS,47001001,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),17/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),20/11/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),21/11/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),25/11/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),28/11/2023,MASCULINO,ADOLESCENTES,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),28/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/11/2023,FEMENINO,ADOLESCENTES,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/11/2023,FEMENINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/11/2023,MASCULINO,ADULTOS,47001001,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),07/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),08/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),09/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),11/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),14/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),19/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),20/12/2023,MASCULINO,ADULTOS,47001000,3
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),21/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),22/12/2023,MASCULINO,ADULTOS,47001000,2
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),23/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),27/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),29/12/2023,FEMENINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Santa Marta (CT),31/12/2023,MASCULINO,ADULTOS,47001000,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,22/01/2023,MASCULINO,ADULTOS,47745000,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,03/07/2023,MASCULINO,ADULTOS,47745003,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,12/10/2023,MASCULINO,ADULTOS,47745000,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,27/11/2023,MASCULINO,ADULTOS,47745003,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,11/12/2023,MASCULINO,ADULTOS,47745000,1
ARMA DE FUEGO,MAGDALENA,Sitionuevo,11/12/2023,MASCULINO,ADULTOS,47745003,1
ARMA DE FUEGO,MAGDALENA,Tenerife,06/01/2023,MASCULINO,ADULTOS,47798000,2
ARMA DE FUEGO,MAGDALENA,Tenerife,14/01/2023,MASCULINO,ADULTOS,47798000,1
ARMA DE FUEGO,MAGDALENA,Tenerife,12/11/2023,MASCULINO,ADULTOS,47798000,1
ARMA DE FUEGO,MAGDALENA,Tenerife,09/12/2023,MASCULINO,ADULTOS,47798000,1
ARMA DE FUEGO,MAGDALENA,Zapayán,06/02/2023,MASCULINO,ADULTOS,47960006,1
ARMA DE FUEGO,MAGDALENA,Zapayán,17/06/2023,MASCULINO,ADULTOS,47960006,1
ARMA DE FUEGO,MAGDALENA,Zapayán,31/12/2023,MASCULINO,ADULTOS,47960006,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,20/01/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,22/01/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,29/01/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,31/01/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,13/02/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,18/02/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,25/02/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,26/02/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,28/02/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,04/03/2023,MASCULINO,ADOLESCENTES,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,07/03/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,14/03/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,17/03/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,24/03/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,30/03/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,02/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,07/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,11/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,16/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,17/04/2023,MASCULINO,ADOLESCENTES,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,20/04/2023,FEMENINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,23/04/2023,FEMENINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,23/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,25/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,29/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,30/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,05/05/2023,MASCULINO,ADULTOS,47980000,2
ARMA DE FUEGO,MAGDALENA,Zona Bananera,09/05/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,10/05/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,13/05/2023,FEMENINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,18/05/2023,MASCULINO,ADULTOS,47980000,2
ARMA DE FUEGO,MAGDALENA,Zona Bananera,23/05/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,24/05/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,31/05/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,02/06/2023,MASCULINO,ADULTOS,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,05/06/2023,MASCULINO,ADOLESCENTES,47980000,1
ARMA DE FUEGO,MAGDALENA,Zona Bananera,11/06/2023,MASCULINO,ADULTOS,47980000,3
ARMA DE FUEGO,MAGDALENA,Zona Bananera,13/06/2023,MASCULINO,ADULTOS,47980000,1
